customer_id,signup_date,region,acquisition_channel
17476,2023-06-14,North,Social
17477,2023-12-02,South,Social
17478,2023-08-04,East,Social
17479,2023-08-03,East,Organic
17480,2022-11-19,North,Paid Search
17481,2023-04-17,West,Organic
17482,2022-06-04,South,Social
17483,2022-12-05,West,Email
17484,2022-05-18,North,Email
17485,2022-01-20,West,Organic
17486,2023-09-18,West,Email
17487,2023-08-11,West,Paid Search
17488,2023-01-08,West,Referral
17489,2022-01-11,South,Social
17490,2022-03-07,East,Paid Search
17491,2022-03-23,East,Social
17492,2023-06-08,South,Organic
17493,2022-05-29,West,Organic
17494,2022-07-02,South,Email
17495,2023-09-21,South,Email
17496,2023-10-02,West,Organic
17497,2023-07-12,South,Organic
17498,2022-08-14,North,Paid Search
17499,2023-02-28,South,Organic
17500,2022-05-27,West,Paid Search
17501,2023-09-19,West,Paid Search
17502,2022-03-03,North,Referral
17503,2023-06-28,East,Organic
17504,2023-01-09,East,Organic
17505,2023-07-07,East,Organic
17506,2022-11-26,East,Organic
17507,2022-04-26,West,Social
17508,2023-07-03,South,Paid Search
17509,2023-04-06,South,Organic
17510,2022-12-06,East,Referral
17511,2022-09-30,South,Social
17512,2022-09-08,South,Organic
17513,2022-12-18,North,Organic
17514,2022-07-11,North,Social
17515,2022-07-26,West,Email
17516,2022-07-23,North,Referral
17517,2022-01-10,East,Organic
17518,2023-11-09,West,Social
17519,2022-06-22,North,Organic
17520,2022-05-01,North,Paid Search
17521,2022-04-21,South,Social
17522,2023-12-23,East,Email
17523,2022-12-15,South,Organic
17524,2022-08-27,East,Organic
17525,2022-10-22,North,Social
17526,2022-03-06,North,Organic
17527,2022-08-17,North,Paid Search
17528,2022-07-01,South,Organic
17529,2023-08-10,South,Organic
17530,2022-02-12,West,Social
17531,2022-11-07,North,Organic
17532,2023-07-31,East,Paid Search
17533,2023-09-01,East,Email
17534,2023-01-10,East,Organic
17535,2022-06-12,East,Email
17536,2022-09-04,North,Paid Search
17537,2022-06-12,East,Social
17538,2023-04-29,South,Social
17539,2022-08-02,West,Social
17540,2023-04-06,North,Paid Search
17541,2023-04-24,East,Social
17542,2023-11-18,East,Email
17543,2022-09-28,East,Paid Search
17544,2023-12-03,North,Organic
17545,2022-10-20,East,Organic
17546,2023-05-12,East,Organic
17547,2023-04-28,South,Organic
17548,2023-08-21,South,Referral
17549,2022-12-09,North,Referral
17550,2023-08-02,South,Organic
17551,2022-09-17,West,Referral
17552,2022-12-25,South,Email
17553,2022-12-31,East,Paid Search
17554,2023-05-30,East,Referral
17555,2023-03-28,East,Email
17556,2022-02-27,East,Email
17557,2023-08-14,East,Organic
17558,2023-07-08,East,Organic
17559,2022-03-18,North,Referral
17560,2023-12-04,West,Organic
17561,2023-04-28,West,Organic
17562,2022-03-04,South,Organic
17563,2022-12-25,West,Paid Search
17564,2023-09-03,West,Paid Search
17565,2022-07-24,South,Referral
17566,2023-11-13,East,Paid Search
17567,2022-11-02,East,Social
17568,2022-06-15,North,Email
17569,2022-09-18,North,Paid Search
17570,2023-01-19,South,Organic
17571,2023-05-18,West,Organic
17572,2023-11-09,South,Social
17573,2022-05-23,West,Social
17574,2023-12-02,East,Paid Search
17575,2023-01-21,East,Referral
17576,2022-04-04,South,Social
17577,2023-11-08,South,Organic
17578,2022-09-12,North,Email
17579,2023-03-30,North,Social
17580,2023-05-25,North,Social
17581,2022-01-10,North,Organic
17582,2022-06-11,North,Organic
17583,2023-05-17,East,Paid Search
17584,2022-08-26,South,Organic
17585,2022-01-07,North,Organic
17586,2022-01-18,West,Email
17587,2023-08-27,East,Paid Search
17588,2022-04-23,West,Organic
17589,2022-03-15,East,Email
17590,2023-02-15,North,Organic
17591,2022-03-28,West,Paid Search
17592,2023-04-22,West,Social
17593,2023-02-02,East,Social
17594,2023-04-19,East,Organic
17595,2022-12-25,South,Social
17596,2023-07-23,South,Social
17597,2023-04-16,West,Email
17598,2022-10-31,East,Referral
17599,2022-01-12,North,Organic
17600,2022-07-19,North,Organic
17601,2022-04-06,North,Social
17602,2022-01-12,North,Paid Search
17603,2022-07-19,South,Paid Search
17604,2022-05-31,West,Organic
17605,2022-02-26,North,Organic
17606,2022-08-17,South,Organic
17607,2023-01-05,North,Organic
17608,2022-05-11,East,Referral
17609,2022-07-19,East,Organic
17610,2022-01-15,East,Social
17611,2022-02-06,West,Organic
17612,2022-04-25,West,Paid Search
17613,2022-11-27,West,Referral
17614,2023-05-02,West,Organic
17615,2023-07-30,South,Organic
17616,2023-04-05,East,Social
17617,2023-03-27,South,Organic
17618,2023-11-15,West,Organic
17619,2022-07-06,North,Referral
17620,2023-08-06,North,Paid Search
17621,2023-11-15,North,Email
17622,2023-02-19,East,Organic
17623,2023-09-06,East,Organic
17624,2022-04-11,North,Paid Search
17625,2023-10-04,East,Email
17626,2023-02-16,South,Organic
17627,2022-06-11,West,Social
17628,2022-02-14,North,Social
17629,2023-06-10,North,Paid Search
17630,2022-11-11,East,Paid Search
17631,2022-08-15,East,Email
17632,2022-10-12,West,Social
17633,2023-12-25,East,Organic
17634,2022-11-09,West,Social
17635,2022-02-27,South,Paid Search
17636,2022-07-24,South,Referral
17637,2022-04-17,West,Referral
17638,2023-05-16,North,Organic
17639,2023-08-08,West,Paid Search
17640,2023-09-06,North,Paid Search
17641,2023-04-08,South,Paid Search
17642,2023-07-16,North,Social
17643,2022-11-01,East,Organic
17644,2023-04-04,West,Email
17645,2022-03-20,North,Referral
17646,2023-01-28,North,Referral
17647,2023-02-11,South,Organic
17648,2022-01-23,North,Referral
17649,2023-02-05,South,Organic
17650,2023-06-12,West,Paid Search
17651,2022-09-26,North,Organic
17652,2023-02-02,South,Email
17653,2022-07-28,South,Organic
17654,2022-07-17,South,Organic
17655,2022-04-05,North,Organic
17656,2022-08-28,East,Referral
17657,2023-08-10,East,Email
17658,2023-11-14,West,Email
17659,2023-04-10,South,Email
17660,2023-04-01,East,Paid Search
17661,2023-03-25,West,Organic
17662,2022-12-14,West,Organic
17663,2022-11-05,West,Paid Search
17664,2023-03-30,North,Referral
17665,2023-07-27,West,Organic
17666,2022-10-30,West,Email
17667,2023-02-18,West,Social
17668,2022-12-10,East,Referral
17669,2022-07-28,West,Organic
17670,2022-07-31,South,Referral
17671,2022-02-27,East,Email
17672,2022-11-18,East,Paid Search
17673,2023-06-05,East,Social
17674,2023-05-16,West,Organic
17675,2023-12-21,North,Social
17676,2022-01-30,South,Email
17677,2023-07-10,South,Social
17678,2023-08-04,East,Social
17679,2022-11-15,East,Email
17680,2022-07-26,West,Organic
17681,2022-09-18,West,Organic
17682,2023-05-14,East,Social
17683,2023-09-22,North,Email
17684,2023-04-15,East,Social
17685,2023-01-11,West,Paid Search
17686,2023-04-22,East,Paid Search
17687,2022-02-21,West,Social
17688,2023-03-20,West,Social
17689,2022-01-31,South,Paid Search
17690,2023-12-02,East,Organic
17691,2023-10-12,East,Social
17692,2023-01-07,South,Social
17693,2022-10-01,North,Paid Search
17694,2023-06-19,North,Paid Search
17695,2023-04-11,North,Organic
17696,2023-05-30,East,Paid Search
17697,2023-01-12,North,Organic
17698,2022-06-22,South,Organic
17699,2022-02-23,East,Social
17700,2022-07-26,South,Paid Search
17701,2023-01-22,West,Social
17702,2022-11-06,South,Paid Search
17703,2023-01-05,North,Organic
17704,2022-07-22,West,Paid Search
17705,2023-11-16,West,Organic
17706,2022-09-25,East,Email
17707,2023-09-10,West,Referral
17708,2022-10-13,North,Social
17709,2022-11-20,West,Social
17710,2023-03-17,North,Social
17711,2022-07-12,South,Social
17712,2022-06-10,North,Paid Search
17713,2022-10-04,West,Email
17714,2023-08-11,North,Paid Search
17715,2022-04-16,North,Organic
17716,2022-11-16,North,Email
17717,2023-05-06,East,Email
17718,2023-05-31,South,Organic
17719,2022-11-14,East,Referral
17720,2022-03-01,South,Organic
17721,2022-01-12,West,Social
17722,2022-12-10,North,Referral
17723,2023-08-15,West,Organic
17724,2022-01-21,South,Referral
17725,2023-10-10,North,Social
17726,2023-05-09,North,Social
17727,2022-01-06,North,Referral
17728,2022-09-08,South,Email
17729,2022-06-10,North,Paid Search
17730,2023-11-24,West,Email
17731,2023-02-09,East,Paid Search
17732,2022-08-25,North,Paid Search
17733,2022-07-22,South,Organic
17734,2023-02-16,North,Paid Search
17735,2022-01-04,North,Social
17736,2022-07-07,South,Referral
17737,2022-05-01,North,Referral
17738,2023-03-29,North,Organic
17739,2023-05-04,West,Email
17740,2022-12-07,East,Email
17741,2022-04-13,West,Organic
17742,2022-09-28,North,Email
17743,2023-09-08,West,Paid Search
17744,2022-05-29,South,Referral
17745,2022-04-30,North,Organic
17746,2022-03-23,West,Social
17747,2023-08-20,North,Social
17748,2022-03-29,South,Social
17749,2023-03-01,West,Organic
17750,2023-12-31,East,Organic
17751,2023-04-14,East,Referral
17752,2022-10-28,South,Organic
17753,2022-05-31,North,Organic
17754,2022-01-02,West,Referral
17755,2022-04-24,North,Social
17756,2023-11-27,North,Social
17757,2022-04-15,North,Organic
17758,2022-01-15,West,Paid Search
17759,2023-08-19,West,Social
17760,2022-11-02,South,Paid Search
17761,2022-09-18,West,Organic
17762,2023-06-08,North,Organic
17763,2023-01-17,West,Email
17764,2023-10-30,North,Organic
17765,2022-12-08,South,Social
17766,2023-06-05,North,Organic
17767,2023-10-04,West,Organic
17768,2022-12-05,West,Referral
17769,2022-07-27,East,Referral
17770,2023-12-13,North,Email
17771,2022-06-15,North,Referral
17772,2022-01-29,South,Organic
17773,2023-02-27,South,Paid Search
17774,2023-12-22,North,Organic
17775,2022-03-05,East,Paid Search
17776,2023-09-13,East,Social
17777,2023-08-30,West,Social
17778,2023-11-10,South,Organic
17779,2022-11-04,South,Paid Search
17780,2022-07-05,East,Referral
17781,2023-01-09,North,Email
17782,2022-04-14,East,Organic
17783,2023-09-08,West,Paid Search
17784,2023-04-30,North,Paid Search
17785,2022-12-19,South,Paid Search
17786,2023-01-12,West,Paid Search
17787,2023-06-04,East,Paid Search
17788,2023-01-17,East,Paid Search
17789,2023-09-06,East,Paid Search
17790,2023-11-06,East,Organic
17791,2023-11-25,North,Organic
17792,2023-03-29,West,Paid Search
17793,2023-06-27,West,Social
17794,2022-08-16,North,Social
17795,2022-01-28,North,Organic
17796,2022-10-20,East,Paid Search
17797,2023-09-29,East,Email
17798,2022-04-08,South,Paid Search
17799,2023-02-03,East,Email
17800,2022-05-21,East,Referral
17801,2022-11-10,East,Organic
17802,2022-04-15,North,Paid Search
17803,2023-06-21,North,Paid Search
17804,2023-08-15,South,Paid Search
17805,2023-07-08,West,Organic
17806,2023-05-30,East,Email
17807,2022-06-21,South,Organic
17808,2023-01-23,West,Social
17809,2022-03-18,South,Email
17810,2022-10-01,East,Paid Search
17811,2023-01-05,North,Referral
17812,2023-05-04,East,Social
17813,2022-03-12,East,Paid Search
17814,2023-08-17,West,Referral
17815,2022-12-02,South,Social
17816,2023-10-06,South,Organic
17817,2023-01-21,North,Email
17818,2023-02-04,West,Email
17819,2023-05-21,North,Email
17820,2023-08-22,East,Referral
17821,2022-04-26,East,Paid Search
17822,2023-01-09,North,Organic
17823,2022-01-22,South,Paid Search
17824,2022-12-13,North,Social
17825,2023-08-17,East,Paid Search
17826,2023-09-24,West,Organic
17827,2022-07-26,South,Organic
17828,2022-10-10,West,Email
17829,2023-02-07,North,Organic
17830,2022-10-17,South,Paid Search
17831,2022-05-10,West,Organic
17832,2022-08-11,West,Paid Search
17833,2022-10-22,South,Organic
17834,2023-01-14,East,Organic
17835,2023-11-04,West,Email
17836,2023-02-02,West,Organic
17837,2022-10-10,East,Organic
17838,2023-04-28,North,Email
17839,2023-07-19,North,Organic
17840,2022-11-11,East,Organic
17841,2022-12-24,East,Paid Search
17842,2022-06-09,North,Paid Search
17843,2023-09-24,South,Paid Search
17844,2023-09-25,South,Referral
17845,2022-05-08,South,Paid Search
17846,2022-09-10,South,Email
17847,2022-07-18,South,Referral
17848,2023-11-05,North,Paid Search
17849,2022-02-17,West,Social
17850,2022-06-01,East,Paid Search
17851,2022-08-18,North,Email
17852,2023-02-13,South,Referral
17853,2022-07-01,South,Organic
17854,2023-01-27,East,Referral
17855,2023-06-30,East,Paid Search
17856,2023-08-28,East,Email
17857,2022-03-14,East,Paid Search
17858,2022-04-12,North,Organic
17859,2022-03-11,South,Organic
17860,2023-10-27,North,Referral
17861,2023-04-22,South,Email
17862,2023-01-23,South,Social
17863,2023-08-01,East,Organic
17864,2023-03-04,North,Organic
17865,2022-06-21,East,Paid Search
17866,2023-01-08,South,Organic
17867,2023-05-29,South,Paid Search
17868,2022-01-27,East,Referral
17869,2023-03-19,North,Social
17870,2022-12-29,South,Paid Search
17871,2022-02-20,South,Paid Search
17872,2022-07-12,East,Email
17873,2022-11-24,North,Email
17874,2022-09-08,West,Email
17875,2022-07-31,West,Paid Search
17876,2023-04-19,West,Organic
17877,2022-10-23,South,Organic
17878,2022-12-30,East,Referral
17879,2023-08-06,North,Social
17880,2022-03-10,West,Referral
17881,2022-09-20,East,Paid Search
17882,2022-02-23,North,Paid Search
17883,2023-11-08,South,Paid Search
17884,2022-05-16,West,Referral
17885,2023-08-22,West,Organic
17886,2022-05-20,East,Email
17887,2022-08-25,South,Organic
17888,2023-03-21,West,Organic
17889,2023-08-30,West,Organic
17890,2022-05-10,West,Paid Search
17891,2022-06-05,South,Social
17892,2023-10-06,East,Referral
17893,2022-08-24,West,Email
17894,2022-06-03,North,Paid Search
17895,2023-06-27,South,Social
17896,2022-03-08,North,Organic
17897,2023-09-25,South,Social
17898,2023-10-02,West,Social
17899,2023-09-18,North,Paid Search
17900,2022-08-04,East,Organic
17901,2022-03-25,North,Organic
17902,2022-11-07,West,Paid Search
17903,2022-09-02,West,Referral
17904,2023-12-02,East,Email
17905,2023-04-07,East,Paid Search
17906,2023-11-21,North,Paid Search
17907,2023-07-03,West,Social
17908,2023-06-06,East,Paid Search
17909,2022-03-23,North,Organic
17910,2022-02-20,West,Email
17911,2022-02-03,North,Paid Search
17912,2023-03-10,East,Paid Search
17913,2022-05-28,North,Paid Search
17914,2023-12-24,East,Organic
17915,2022-04-07,North,Referral
17916,2023-11-23,North,Social
17917,2023-05-03,South,Referral
17918,2022-03-19,West,Referral
17919,2022-02-12,North,Organic
17920,2022-10-17,East,Paid Search
17921,2022-09-05,East,Email
17922,2022-08-19,West,Organic
17923,2023-01-21,South,Referral
17924,2022-04-05,East,Organic
17925,2022-04-05,West,Paid Search
17926,2023-05-23,South,Email
17927,2023-12-24,South,Referral
17928,2022-07-19,West,Email
17929,2023-11-12,South,Email
17930,2022-09-09,South,Organic
17931,2022-09-03,South,Email
17932,2022-03-07,West,Social
17933,2022-11-06,West,Paid Search
17934,2022-12-30,East,Social
17935,2023-04-30,East,Organic
17936,2022-04-26,South,Paid Search
17937,2022-05-18,North,Referral
17938,2022-11-12,North,Paid Search
17939,2022-02-20,North,Email
17940,2022-04-15,North,Paid Search
17941,2023-04-05,East,Referral
17942,2023-11-28,North,Organic
17943,2023-02-23,North,Organic
17944,2022-04-16,South,Social
17945,2023-12-25,North,Email
17946,2023-01-16,North,Paid Search
17947,2023-06-08,North,Paid Search
17948,2022-05-24,North,Paid Search
17949,2023-02-27,East,Referral
17950,2022-02-25,West,Email
17951,2023-04-02,West,Referral
17952,2022-05-28,West,Referral
17953,2023-10-26,East,Paid Search
17954,2022-02-09,West,Email
17955,2023-04-22,East,Email
17956,2022-04-12,East,Social
17957,2023-05-17,South,Email
17958,2022-12-27,South,Organic
17959,2023-12-08,South,Referral
17960,2023-04-21,North,Email
17961,2022-09-29,West,Social
17962,2022-03-05,North,Paid Search
17963,2023-03-11,East,Paid Search
17964,2022-11-18,West,Email
17965,2022-02-08,South,Social
17966,2023-03-01,North,Organic
17967,2022-06-03,South,Paid Search
17968,2022-06-20,South,Social
17969,2022-01-07,West,Referral
17970,2022-09-29,East,Organic
17971,2022-06-09,East,Organic
17972,2022-02-22,East,Paid Search
17973,2022-11-14,East,Organic
17974,2022-06-10,East,Organic
17975,2022-04-08,North,Paid Search
17976,2022-12-07,North,Email
17977,2022-02-16,North,Paid Search
17978,2023-12-25,East,Paid Search
17979,2022-12-10,West,Referral
17980,2023-12-29,East,Paid Search
17981,2023-10-06,East,Social
17982,2023-12-17,West,Organic
17983,2023-02-01,North,Social
17984,2022-11-05,North,Social
17985,2023-06-10,West,Organic
17986,2022-02-28,West,Email
17987,2023-09-06,East,Email
17988,2022-08-25,North,Paid Search
17989,2022-01-06,West,Social
17990,2022-06-23,West,Organic
17991,2022-06-26,East,Paid Search
17992,2022-01-11,North,Referral
17993,2023-05-04,East,Organic
17994,2022-03-11,West,Organic
17995,2023-09-11,West,Organic
17996,2022-11-27,East,Referral
17997,2023-06-09,East,Organic
17998,2022-09-05,East,Organic
17999,2022-04-07,East,Email
18000,2022-05-12,South,Social
18001,2023-04-17,North,Paid Search
18002,2023-06-07,North,Referral
18003,2022-07-15,West,Organic
18004,2022-09-18,North,Email
18005,2023-11-21,North,Email
18006,2023-09-14,West,Paid Search
18007,2022-10-29,East,Social
18008,2022-06-25,North,Paid Search
18009,2022-08-08,South,Organic
18010,2023-01-29,West,Organic
18011,2023-02-18,South,Organic
18012,2022-05-15,South,Social
18013,2022-02-18,South,Organic
